date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:44:42	286142/286142	---M--	200	added ('OK')	image/jpeg	etag:%2245dbe-5dca19060ad01%22	https://wezom.com/Media/images/services/original/82876f13a43d5e0f3d041610a4abec5c.jpg?v=23	C:/My%20Web%20Sites/wesdom/wezom.com/Media/images/services/original/82876f13a43d5e0f3d041610a4abec5c80ba.jpg	(from https://wezom.com/shipment-management)
19:44:44	298/298	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Jun%202022%2002:45:39%20GMT	http://wezom.com/Media/images/services/original/d23aae5b1d2ed29557b0e3bc6e1040b1.jpg?v=23	C:/My%20Web%20Sites/wesdom/wezom.com/Media/images/services/original/d23aae5b1d2ed29557b0e3bc6e1040b1.a180ba.delayed	(from https://wezom.com/fleet-management)
19:44:45	556296/556296	---M--	200	added ('OK')	image/jpeg	etag:%2287d08-5de94b2d9c2a5%22	https://wezom.com/Media/images/image_opengraph/714b85917baef405f7f502088d1aea9e.jpg?v=23	C:/My%20Web%20Sites/wesdom/wezom.com/Media/images/image_opengraph/714b85917baef405f7f502088d1aea9e80ba.jpg	(from https://wezom.com/fleet-management)
19:44:49	298/298	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Jun%202022%2002:45:44%20GMT	http://wezom.com/Media/images/services/original/00a0ef09384a411a61fdaf73e1fe4473.jpg?v=23	C:/My%20Web%20Sites/wesdom/wezom.com/Media/images/services/original/00a0ef09384a411a61fdaf73e1fe4473.a480ba.delayed	(from https://wezom.com/tms-system)
19:44:49	235650/235650	---M--	200	added ('OK')	image/jpeg	etag:%2239882-5de94b7985951%22	https://wezom.com/Media/images/image_opengraph/d5c0a829f6e73924b7f0677744782917.jpg?v=23	C:/My%20Web%20Sites/wesdom/wezom.com/Media/images/image_opengraph/d5c0a829f6e73924b7f067774478291780ba.jpg	(from https://wezom.com/tms-system)
19:44:52	234868/234868	---M--	200	added ('OK')	image/jpeg	etag:%2239574-5dca19002d194%22	https://wezom.com/Media/images/services/original/00a0ef09384a411a61fdaf73e1fe4473.jpg?v=23	C:/My%20Web%20Sites/wesdom/wezom.com/Media/images/services/original/00a0ef09384a411a61fdaf73e1fe447380ba.jpg	(from https://wezom.com/tms-system)
19:44:54	298/298	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Jun%202022%2002:45:48%20GMT	http://wezom.com/Media/images/services/original/845792b29e5b25c8800a6702a9309106.jpg?v=23	C:/My%20Web%20Sites/wesdom/wezom.com/Media/images/services/original/845792b29e5b25c8800a6702a9309106.a780ba.delayed	(from https://wezom.com/route-planning)
19:44:55	552061/552061	---M--	200	added ('OK')	image/jpeg	etag:%2286c7d-5dca1907a8a1e%22	https://wezom.com/Media/images/services/original/d23aae5b1d2ed29557b0e3bc6e1040b1.jpg?v=23	C:/My%20Web%20Sites/wesdom/wezom.com/Media/images/services/original/d23aae5b1d2ed29557b0e3bc6e1040b180ba.jpg	(from https://wezom.com/fleet-management)
19:44:56	385443/385443	---M--	200	added ('OK')	image/jpeg	etag:%225e1a3-5de94a8c235a3%22	https://wezom.com/Media/images/image_opengraph/a7aecc6f708e2e7ebf902d35ffdc1a7a.jpg?v=23	C:/My%20Web%20Sites/wesdom/wezom.com/Media/images/image_opengraph/a7aecc6f708e2e7ebf902d35ffdc1a7a80ba.jpg	(from https://wezom.com/route-planning)
19:44:58	250/250	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Jun%202022%2002:45:53%20GMT	http://wezom.com/Media/video/projects.mp4	C:/My%20Web%20Sites/wesdom/wezom.com/Media/video/projects.aa.delayed	(from https://wezom.com/portfolio)
19:44:58	79879/79879	---M--	200	added ('OK')	image/jpeg	etag:%2213807-5c46937ab5791%22	https://wezom.com/Media/video/bg_projects.jpg	C:/My%20Web%20Sites/wesdom/wezom.com/Media/video/bg_projects.jpg	(from https://wezom.com/portfolio)
19:44:58	553198/553198	---M--	200	added ('OK')	image/jpeg	etag:%22870ee-5dca190735a45%22	https://wezom.com/Media/images/services/original/845792b29e5b25c8800a6702a9309106.jpg?v=23	C:/My%20Web%20Sites/wesdom/wezom.com/Media/images/services/original/845792b29e5b25c8800a6702a930910680ba.jpg	(from https://wezom.com/route-planning)
19:45:02	58061/58061	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:45:57%20GMT	https://wezom.com/portfolio/stvol	C:/My%20Web%20Sites/wesdom/wezom.com/portfolio/stvol.html	(from https://wezom.com/portfolio)
19:45:03	50769/50769	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:45:58%20GMT	https://wezom.com/portfolio/grata	C:/My%20Web%20Sites/wesdom/wezom.com/portfolio/grata.html	(from https://wezom.com/portfolio)
19:45:03	53605/53605	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:45:59%20GMT	https://wezom.com/portfolio/umanpivo	C:/My%20Web%20Sites/wesdom/wezom.com/portfolio/umanpivo.html	(from https://wezom.com/portfolio)
19:45:04	61474/61474	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:45:59%20GMT	https://wezom.com/portfolio/kraina	C:/My%20Web%20Sites/wesdom/wezom.com/portfolio/kraina.html	(from https://wezom.com/portfolio)
19:45:04	55454/55454	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:00%20GMT	https://wezom.com/portfolio/suzie	C:/My%20Web%20Sites/wesdom/wezom.com/portfolio/suzie.html	(from https://wezom.com/portfolio)
19:45:05	53763/53763	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:00%20GMT	https://wezom.com/portfolio/lavina-mall	C:/My%20Web%20Sites/wesdom/wezom.com/portfolio/lavina-mall.html	(from https://wezom.com/portfolio)
19:45:06	262/262	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Jun%202022%2002:46:01%20GMT	http://wezom.com/Media/assets/images/contact.jpg?v=23	C:/My%20Web%20Sites/wesdom/wezom.com/Media/assets/images/contact.b280ba.delayed	(from https://wezom.com/contacts)
19:45:08	289/289	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Jun%202022%2002:46:02%20GMT	http://wezom.com/Media/images/widgets/33c3a4cb65368dd3dd068ec6d0431235.webp?v=23	C:/My%20Web%20Sites/wesdom/wezom.com/Media/images/widgets/33c3a4cb65368dd3dd068ec6d043123580ba.webp	(from https://wezom.com/blog)
19:45:09	228558/228558	---M--	200	added ('OK')	image/jpeg	etag:%2237cce-5c4693b767758%22	https://wezom.com/Media/assets/images/contact.jpg?v=23	C:/My%20Web%20Sites/wesdom/wezom.com/Media/assets/images/contact80ba.jpg	(from https://wezom.com/contacts)
19:45:09	2398825/2398825	---M--	200	added ('OK')	video/mp4	etag:%22249a69-5c469381c8c27%22	https://wezom.com/Media/video/projects.mp4	C:/My%20Web%20Sites/wesdom/wezom.com/Media/video/projects.mp4	(from https://wezom.com/portfolio)
19:45:11	56664/56664	---M--	200	added ('OK')	image/webp	etag:%22dd58-5dca17cd8a4ca%22	https://wezom.com/Media/images/widgets/33c3a4cb65368dd3dd068ec6d0431235.webp?v=23	C:/My%20Web%20Sites/wesdom/wezom.com/Media/images/widgets/33c3a4cb65368dd3dd068ec6d043123580ba.webp	(from https://wezom.com/blog)
19:45:12	54033/54033	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:07%20GMT	https://wezom.com/blog/ui-and-ux-design	C:/My%20Web%20Sites/wesdom/wezom.com/blog/ui-and-ux-design.html	(from https://wezom.com/blog)
19:45:12	61518/61518	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:08%20GMT	https://wezom.com/blog/technologies	C:/My%20Web%20Sites/wesdom/wezom.com/blog/technologies.html	(from https://wezom.com/blog)
19:45:13	81171/81171	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:08%20GMT	https://wezom.com/blog/case-studies--insights	C:/My%20Web%20Sites/wesdom/wezom.com/blog/case-studies--insights.html	(from https://wezom.com/blog)
19:45:13	90487/90487	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:09%20GMT	https://wezom.com/blog/logistics	C:/My%20Web%20Sites/wesdom/wezom.com/blog/logistics.html	(from https://wezom.com/blog)
19:45:14	74261/74261	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:09%20GMT	https://wezom.com/blog/crm-development	C:/My%20Web%20Sites/wesdom/wezom.com/blog/crm-development.html	(from https://wezom.com/blog)
19:45:15	88868/88868	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:10%20GMT	https://wezom.com/blog/mobile-development	C:/My%20Web%20Sites/wesdom/wezom.com/blog/mobile-development.html	(from https://wezom.com/blog)
19:45:15	64767/64767	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:10%20GMT	https://wezom.com/blog/e-commerce	C:/My%20Web%20Sites/wesdom/wezom.com/blog/e-commerce.html	(from https://wezom.com/blog)
19:45:16	67558/67558	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:11%20GMT	https://wezom.com/blog/software-development	C:/My%20Web%20Sites/wesdom/wezom.com/blog/software-development.html	(from https://wezom.com/blog)
19:45:16	85115/85115	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:12%20GMT	https://wezom.com/blog/nft-nft-marketplace	C:/My%20Web%20Sites/wesdom/wezom.com/blog/nft-nft-marketplace.html	(from https://wezom.com/blog)
19:45:17	57312/57312	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:12%20GMT	https://wezom.com/blog/web-development	C:/My%20Web%20Sites/wesdom/wezom.com/blog/web-development.html	(from https://wezom.com/blog)
19:45:17	64121/64121	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:13%20GMT	https://wezom.com/blog/sem	C:/My%20Web%20Sites/wesdom/wezom.com/blog/sem.html	(from https://wezom.com/blog)
19:45:18	65855/65855	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:13%20GMT	https://wezom.com/blog/news	C:/My%20Web%20Sites/wesdom/wezom.com/blog/news.html	(from https://wezom.com/blog)
19:45:19	90511/90511	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:14%20GMT	https://wezom.com/blog/accounting-software-for-logistics-business	C:/My%20Web%20Sites/wesdom/wezom.com/blog/accounting-software-for-logistics-business.html	(from https://wezom.com/blog)
19:45:19	94248/94248	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:14%20GMT	https://wezom.com/blog/move-2-earn-logistics-how-the-run-for-crypto-model-can-change-the-rules-transportation	C:/My%20Web%20Sites/wesdom/wezom.com/blog/move-2-earn-logistics-how-the-run-for-crypto-model-can-change-the-rules-transportation.html	(from https://wezom.com/blog)
19:45:20	86115/86115	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:15%20GMT	https://wezom.com/blog/email-marketing-trends-for-supply-chain-and-logistics	C:/My%20Web%20Sites/wesdom/wezom.com/blog/email-marketing-trends-for-supply-chain-and-logistics.html	(from https://wezom.com/blog)
19:45:20	86542/86542	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:15%20GMT	https://wezom.com/blog/the-best-delivery-route-planner-app	C:/My%20Web%20Sites/wesdom/wezom.com/blog/the-best-delivery-route-planner-app.html	(from https://wezom.com/blog)
19:45:21	85690/85690	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:16%20GMT	https://wezom.com/blog/software-development-life-cycle	C:/My%20Web%20Sites/wesdom/wezom.com/blog/software-development-life-cycle.html	(from https://wezom.com/blog)
19:45:21	86474/86474	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:16%20GMT	https://wezom.com/blog/the-6-best-web-based-tour-operator-software	C:/My%20Web%20Sites/wesdom/wezom.com/blog/the-6-best-web-based-tour-operator-software.html	(from https://wezom.com/blog)
19:45:22	86793/86793	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:17%20GMT	https://wezom.com/blog/how-to-use-a-dedicated-team-model	C:/My%20Web%20Sites/wesdom/wezom.com/blog/how-to-use-a-dedicated-team-model.html	(from https://wezom.com/blog)
19:45:22	87495/87495	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:17%20GMT	https://wezom.com/blog/what-is-employee-management-software	C:/My%20Web%20Sites/wesdom/wezom.com/blog/what-is-employee-management-software.html	(from https://wezom.com/blog)
19:45:23	87605/87605	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:18%20GMT	https://wezom.com/blog/importance-of-a-mobile-app-for-the-construction	C:/My%20Web%20Sites/wesdom/wezom.com/blog/importance-of-a-mobile-app-for-the-construction.html	(from https://wezom.com/blog)
19:45:24	87204/87204	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:19%20GMT	https://wezom.com/blog/ios-or-android-what-to-choose-and-where-to-start	C:/My%20Web%20Sites/wesdom/wezom.com/blog/ios-or-android-what-to-choose-and-where-to-start.html	(from https://wezom.com/blog)
19:45:24	91515/91515	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:19%20GMT	https://wezom.com/blog/what-is-web-application-development	C:/My%20Web%20Sites/wesdom/wezom.com/blog/what-is-web-application-development.html	(from https://wezom.com/blog)
19:45:25	93472/93472	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:20%20GMT	https://wezom.com/blog/myservice-we-made-a-car-service-in-a-smartphone-for-a-renault-volvo-and-mitsubishi-dealer	C:/My%20Web%20Sites/wesdom/wezom.com/blog/myservice-we-made-a-car-service-in-a-smartphone-for-a-renault-volvo-and-mitsubishi-dealer.html	(from https://wezom.com/blog)
19:45:26	90431/90431	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:21%20GMT	https://wezom.com/blog/page/2	C:/My%20Web%20Sites/wesdom/wezom.com/blog/page/2.html	(from https://wezom.com/blog)
19:45:26	91350/91350	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:21%20GMT	https://wezom.com/blog/page/3	C:/My%20Web%20Sites/wesdom/wezom.com/blog/page/3.html	(from https://wezom.com/blog)
19:45:26	95524/95524	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:22%20GMT	https://wezom.com/blog/page/7	C:/My%20Web%20Sites/wesdom/wezom.com/blog/page/7.html	(from https://wezom.com/blog)
19:45:27	93109/93109	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:22%20GMT	https://wezom.com/blog/page/8	C:/My%20Web%20Sites/wesdom/wezom.com/blog/page/8.html	(from https://wezom.com/blog)
19:45:28	66533/66533	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:23%20GMT	https://wezom.com/blog/page/9	C:/My%20Web%20Sites/wesdom/wezom.com/blog/page/9.html	(from https://wezom.com/blog)
19:45:29	298/298	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Jun%202022%2002:46:24%20GMT	http://wezom.com/Media/images/services/original/d428d8c1793ca9a9f2b9ce4fc53f387a.jpg?v=23	C:/My%20Web%20Sites/wesdom/wezom.com/Media/images/services/original/d428d8c1793ca9a9f2b9ce4fc53f387a.d480ba.delayed	(from https://wezom.com/app-development)
19:45:30	290/290	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Jun%202022%2002:46:25%20GMT	http://wezom.com/Media/images/cases/original/e1421e002b7aa3cdc0be5128916fe5b4.png	C:/My%20Web%20Sites/wesdom/wezom.com/Media/images/cases/original/e1421e002b7aa3cdc0be5128916fe5b4.png	(from https://wezom.com/portfolio/riel)
19:45:31	297174/297174	---M--	200	added ('OK')	image/jpeg	etag:%22488d6-5de94d52c2707%22	https://wezom.com/Media/images/image_opengraph/db787c9c94a5c67c77ba42a4eff6012d.jpg?v=23	C:/My%20Web%20Sites/wesdom/wezom.com/Media/images/image_opengraph/db787c9c94a5c67c77ba42a4eff6012d80ba.jpg	(from https://wezom.com/app-development)
19:45:31	278161/278161	---M--	200	added ('OK')	image/jpeg	etag:%2243e91-5dca1908436b1%22	https://wezom.com/Media/images/services/original/d428d8c1793ca9a9f2b9ce4fc53f387a.jpg?v=23	C:/My%20Web%20Sites/wesdom/wezom.com/Media/images/services/original/d428d8c1793ca9a9f2b9ce4fc53f387a80ba.jpg	(from https://wezom.com/app-development)
19:45:32	1430/1430	---M--	200	added ('OK')	image/png	etag:%22596-5dca1842d86e0%22	https://wezom.com/Media/images/cases/original/e1421e002b7aa3cdc0be5128916fe5b4.png	C:/My%20Web%20Sites/wesdom/wezom.com/Media/images/cases/original/e1421e002b7aa3cdc0be5128916fe5b4.png	(from https://wezom.com/portfolio/riel)
19:45:33	290/290	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Jun%202022%2002:46:28%20GMT	http://wezom.com/Media/images/cases/original/2e58ca506b9d1b9706f053ddec510d4f.png	C:/My%20Web%20Sites/wesdom/wezom.com/Media/images/cases/original/2e58ca506b9d1b9706f053ddec510d4f.d8.delayed	(from https://wezom.com/portfolio/loadaza)
19:45:33	2905/2905	---M--	200	added ('OK')	image/png	etag:%22b59-5dca180d3d3d3%22	https://wezom.com/Media/images/cases/original/2e58ca506b9d1b9706f053ddec510d4f.png	C:/My%20Web%20Sites/wesdom/wezom.com/Media/images/cases/original/2e58ca506b9d1b9706f053ddec510d4f.png	(from https://wezom.com/portfolio/loadaza)
19:45:34	290/290	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Jun%202022%2002:46:29%20GMT	http://wezom.com/Media/images/cases/original/d869f283d0356caef9b9c9ed081409bb.png	C:/My%20Web%20Sites/wesdom/wezom.com/Media/images/cases/original/d869f283d0356caef9b9c9ed081409bb.png	(from https://wezom.com/portfolio/delivery-auto)
19:45:34	3309/3309	---M--	200	added ('OK')	image/png	etag:%22ced-5dca1840774c0%22	https://wezom.com/Media/images/cases/original/d869f283d0356caef9b9c9ed081409bb.png	C:/My%20Web%20Sites/wesdom/wezom.com/Media/images/cases/original/d869f283d0356caef9b9c9ed081409bb.png	(from https://wezom.com/portfolio/delivery-auto)
19:45:34	288/288	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Jun%202022%2002:46:30%20GMT	http://wezom.com/Media/images/widgets/1760f4fed1d67feaf9034232ffd9f3fc.jpg?v=23	C:/My%20Web%20Sites/wesdom/wezom.com/Media/images/widgets/1760f4fed1d67feaf9034232ffd9f3fc80ba.jpg	(from https://wezom.com/privacy-policy)
19:45:36	129936/129936	---M--	200	added ('OK')	image/jpeg	etag:%221fb90-5dca17ccc1dc0%22	https://wezom.com/Media/images/widgets/1760f4fed1d67feaf9034232ffd9f3fc.jpg?v=23	C:/My%20Web%20Sites/wesdom/wezom.com/Media/images/widgets/1760f4fed1d67feaf9034232ffd9f3fc80ba.jpg	(from https://wezom.com/privacy-policy)
19:45:38	291/291	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Jun%202022%2002:46:34%20GMT	http://wezom.com/Media/images/blogstudio/8aea2abaf6a434e64fe27cb2d8861f49.jpg?v=23	C:/My%20Web%20Sites/wesdom/wezom.com/Media/images/blogstudio/8aea2abaf6a434e64fe27cb2d8861f49.df80ba.delayed	(from https://wezom.com/blog/wezom-lands-a-spot-on-clutch-top-100-companies-for-sustained-growth)
19:45:42	62630/62630	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:37%20GMT	https://wezom.com/mobile-development	C:/My%20Web%20Sites/wesdom/wezom.com/mobile-development.html	(from https://wezom.com/blog/wezom-lands-a-spot-on-clutch-top-100-companies-for-sustained-growth)
19:45:43	267/267	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Jun%202022%2002:46:38%20GMT	http://wezom.com/Media/files/filemanager/WEZOM-TOP-100.jpg	C:/My%20Web%20Sites/wesdom/wezom.com/Media/files/filemanager/WEZOM-TOP-100.e2.delayed	(from https://wezom.com/blog/wezom-lands-a-spot-on-clutch-top-100-companies-for-sustained-growth)
19:45:45	267/267	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Jun%202022%2002:46:39%20GMT	http://wezom.com/Media/files/filemanager/WEZOM-REVIEWS.jpg	C:/My%20Web%20Sites/wesdom/wezom.com/Media/files/filemanager/WEZOM-REVIEWS.jpg	(from https://wezom.com/blog/wezom-lands-a-spot-on-clutch-top-100-companies-for-sustained-growth)
19:45:45	175754/175754	---M--	200	added ('OK')	image/jpeg	etag:%222ae8a-5dca172cb06d3%22	https://wezom.com/Media/images/blogstudio/8aea2abaf6a434e64fe27cb2d8861f49.jpg?v=23	C:/My%20Web%20Sites/wesdom/wezom.com/Media/images/blogstudio/8aea2abaf6a434e64fe27cb2d8861f4980ba.jpg	(from https://wezom.com/blog/wezom-lands-a-spot-on-clutch-top-100-companies-for-sustained-growth)
19:45:45	55194/55194	---M--	200	added ('OK')	image/jpeg	etag:%22d79a-5c56e99417a40%22	https://wezom.com/Media/files/filemanager/WEZOM-TOP-100.jpg	C:/My%20Web%20Sites/wesdom/wezom.com/Media/files/filemanager/WEZOM-TOP-100.jpg	(from https://wezom.com/blog/wezom-lands-a-spot-on-clutch-top-100-companies-for-sustained-growth)
19:45:45	308910/308910	---M--	200	added ('OK')	image/jpeg	etag:%224b6ae-5de940186c486%22	https://wezom.com/Media/images/image_opengraph/bf16c4e653c8b764bdf4edbd40da103a.jpg?v=23	C:/My%20Web%20Sites/wesdom/wezom.com/Media/images/image_opengraph/bf16c4e653c8b764bdf4edbd40da103a80ba.jpg	(from https://wezom.com/blog/wezom-lands-a-spot-on-clutch-top-100-companies-for-sustained-growth)
19:45:47	39023/39023	---M--	200	added ('OK')	image/jpeg	etag:%22986f-5c56ed00bdadc%22	https://wezom.com/Media/files/filemanager/WEZOM-REVIEWS.jpg	C:/My%20Web%20Sites/wesdom/wezom.com/Media/files/filemanager/WEZOM-REVIEWS.jpg	(from https://wezom.com/blog/wezom-lands-a-spot-on-clutch-top-100-companies-for-sustained-growth)
19:45:48	83686/83686	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:43%20GMT	https://wezom.com/blog/delivery-and-logistics-system	C:/My%20Web%20Sites/wesdom/wezom.com/blog/delivery-and-logistics-system.html	(from https://wezom.com/blog/wezom-lands-a-spot-on-clutch-top-100-companies-for-sustained-growth)
19:45:48	94940/94940	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:43%20GMT	https://wezom.com/blog/popular-digital-products-for-freight-transportation-organizing	C:/My%20Web%20Sites/wesdom/wezom.com/blog/popular-digital-products-for-freight-transportation-organizing.html	(from https://wezom.com/blog/wezom-lands-a-spot-on-clutch-top-100-companies-for-sustained-growth)
19:45:50	291/291	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Jun%202022%2002:46:45%20GMT	http://wezom.com/Media/images/blogstudio/9776503da31b1a4df1ed3fe78a9dbb36.jpg?v=23	C:/My%20Web%20Sites/wesdom/wezom.com/Media/images/blogstudio/9776503da31b1a4df1ed3fe78a9dbb36.e980ba.delayed	(from https://wezom.com/blog/wezom-is-recognized-by-techreviewer-as-a-top-mobile-development-company-in-chicago)
19:45:51	260/260	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Jun%202022%2002:46:46%20GMT	http://wezom.com/Media/files/filemanager/wezom-.jpg	C:/My%20Web%20Sites/wesdom/wezom.com/Media/files/filemanager/wezom-.jpg	(from https://wezom.com/blog/wezom-is-recognized-by-techreviewer-as-a-top-mobile-development-company-in-chicago)
19:45:52	590448/590448	---M--	200	added ('OK')	image/jpeg	etag:%2290270-5de9400a9d5bd%22	https://wezom.com/Media/images/image_opengraph/1f82d4b0e96c07d5b5fa03ef16df367b.jpg?v=23	C:/My%20Web%20Sites/wesdom/wezom.com/Media/images/image_opengraph/1f82d4b0e96c07d5b5fa03ef16df367b80ba.jpg	(from https://wezom.com/blog/wezom-is-recognized-by-techreviewer-as-a-top-mobile-development-company-in-chicago)
19:45:52	409787/409787	---M--	200	added ('OK')	image/jpeg	etag:%22640bb-5dca17417ab5c%22	https://wezom.com/Media/images/blogstudio/9776503da31b1a4df1ed3fe78a9dbb36.jpg?v=23	C:/My%20Web%20Sites/wesdom/wezom.com/Media/images/blogstudio/9776503da31b1a4df1ed3fe78a9dbb3680ba.jpg	(from https://wezom.com/blog/wezom-is-recognized-by-techreviewer-as-a-top-mobile-development-company-in-chicago)
19:45:54	52729/52729	---M--	200	added ('OK')	image/jpeg	etag:%22cdf9-5c84082a46917%22	https://wezom.com/Media/files/filemanager/wezom-.jpg	C:/My%20Web%20Sites/wesdom/wezom.com/Media/files/filemanager/wezom-.jpg	(from https://wezom.com/blog/wezom-is-recognized-by-techreviewer-as-a-top-mobile-development-company-in-chicago)
19:45:55	85590/85590	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:50%20GMT	https://wezom.com/blog/what-is-supply-chain-analytics	C:/My%20Web%20Sites/wesdom/wezom.com/blog/what-is-supply-chain-analytics.html	(from https://wezom.com/blog/wezom-is-recognized-by-techreviewer-as-a-top-mobile-development-company-in-chicago)
19:45:55	88120/88120	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:51%20GMT	https://wezom.com/blog/online-marketing-for-small-businesses	C:/My%20Web%20Sites/wesdom/wezom.com/blog/online-marketing-for-small-businesses.html	(from https://wezom.com/blog/wezom-is-recognized-by-techreviewer-as-a-top-mobile-development-company-in-chicago)
19:45:56	86110/86110	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jun%202022%2002:46:51%20GMT	https://wezom.com/blog/fleet-management-software--gps-tracking	C:/My%20Web%20Sites/wesdom/wezom.com/blog/fleet-management-software--gps-tracking.html	(from https://wezom.com/blog/wezom-is-recognized-by-techreviewer-as-a-top-mobile-development-company-in-chicago)
19:45:57	291/291	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Jun%202022%2002:46:53%20GMT	http://wezom.com/Media/images/blogstudio/6dd1a0cd576d03adce8a33b0b86757ef.jpg?v=23	C:/My%20Web%20Sites/wesdom/wezom.com/Media/images/blogstudio/6dd1a0cd576d03adce8a33b0b86757ef.f180ba.delayed	(from https://wezom.com/blog/transportation-and-logistics-software-solutions)
19:45:59	340/340	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Jun%202022%2002:46:53%20GMT	http://wezom.com/Media/files/filemanager/blog/transportationsoftwaresolutions/transportation-and-logistics-software-solutions-1.jpg	C:/My%20Web%20Sites/wesdom/wezom.com/Media/files/filemanager/blog/transportationsoftwaresolutions/transportation-and-logistics-software-solutions-1.jpg	(from https://wezom.com/blog/transportation-and-logistics-software-solutions)
